id,year,year update,Country Asset,cont,name_eng,name_esp,name_fra,file_eng,file_esp,file_fra,file_other,file_c,file_r,off_c,off_r,Main product,Diss,Prod_Type,Prod,sub_n,River,Topic GCPE,Topic WR,Topic WU,Topic Irr,Topic Prosp,Abstract_eng,Abstract_esp,Abstract_fra,blankcell?
20-32,2010,2014,dams,Europe | Western and Central Europe | Mediterranean Europe,Geo-referenced dams maps for Cyprus,,,"<a href=""Z:\dams\country\CYP-dams_eng.kml"">Link</a>",,,,Cyprus,,Cyprus,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-33,2010,2014,dams,Europe | Western and Central Europe | Central Europe,Geo-referenced dams maps for Czech Republic,,,"<a href=""Z:\dams\country\CZE-dams_eng.kml"">Link</a>",,,,Czech Republic,,Czech Republic,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-34,2010,2014,dams,Europe | Western and Central Europe | Western Europe,Geo-referenced dams maps for Germany,,,"<a href=""Z:\dams\country\DEU-dams_eng.kml"">Link</a>",,,,Germany,,Germany,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-35,2010,2014,dams,Americas | Central America and Caribbean | Greater Antilles,Geo-referenced dams maps for Dominican Republic,,,"<a href=""Z:\dams\country\DOM-dams_eng.kml"">Link</a>",,,,Dominican Republic,,Dominican Republic,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-36,2010,2014,dams,Africa | Northern Africa,Geo-referenced dams maps for Algeria,,,"<a href=""Z:\dams\country\DZA-dams_eng.kml"">Link</a>",,,,Algeria,,Algeria,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-37,2010,2014,dams,Americas | Southern America | Andean,Geo-referenced dams maps for Ecuador,,,"<a href=""Z:\dams\country\ECU-dams_eng.kml"">Link</a>",,,,Ecuador,,Ecuador,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-38,2010,2014,dams,Africa | Northern Africa,Geo-referenced dams maps for Egypt,,,"<a href=""Z:\dams\country\EGY-dams_eng.kml"">Link</a>",,,,Egypt,,Egypt,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-39,2010,2014,dams,Africa | Sub-Saharan Africa | Sudano-Sahelian,Geo-referenced dams maps for Eritrea,,,"<a href=""Z:\dams\country\ERI-dams_eng.kml"">Link</a>",,,,Eritrea,,Eritrea,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-40,2010,2014,dams,Europe | Western and Central Europe | Mediterranean Europe,Geo-referenced dams maps for Spain,,,"<a href=""Z:\dams\country\ESP-dams_eng.kml"">Link</a>",,,,Spain,,Spain,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-41,2010,2014,dams,Africa | Sub-Saharan Africa | Eastern Africa,Geo-referenced dams maps for Ethiopia,,,"<a href=""Z:\dams\country\ETH-dams_eng.kml"">Link</a>",,,,Ethiopia,,Ethiopia,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-42,2010,2014,dams,Europe | Western and Central Europe | Northern Europe,Geo-referenced dams maps for Finland,,,"<a href=""Z:\dams\country\FIN-dams_eng.kml"">Link</a>",,,,Finland,,Finland,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-43,2010,2014,dams,Europe | Western and Central Europe | Western Europe,Geo-referenced dams maps for France,,,"<a href=""Z:\dams\country\FRA-dams_eng.kml"">Link</a>",,,,France,,France,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-44,2010,2014,dams,Africa | Sub-Saharan Africa | Central Africa,Geo-referenced dams maps for Gabon,,,"<a href=""Z:\dams\country\GAB-dams_eng.kml"">Link</a>",,,,Gabon,,Gabon,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-45,2010,2014,dams,Europe | Western and Central Europe | Western Europe,Geo-referenced dams maps for United Kingdom,,,"<a href=""Z:\dams\country\GBR-dams_eng.kml"">Link</a>",,,,United Kingdom,,United Kingdom,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-46,2010,2014,dams,Asia | Middle East | Caucasus,Geo-referenced dams maps for Georgia,,,"<a href=""Z:\dams\country\GEO-dams_eng.kml"">Link</a>",,,,Georgia,,Georgia,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-47,2010,2014,dams,Africa | Sub-Saharan Africa | Gulf of Guinea,Geo-referenced dams maps for Ghana,,,"<a href=""Z:\dams\country\GHA-dams_eng.kml"">Link</a>",,,,Ghana,,Ghana,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-48,2010,2014,dams,Africa | Sub-Saharan Africa | Gulf of Guinea,Geo-referenced dams maps for Guinea,,,"<a href=""Z:\dams\country\GIN-dams_eng.kml"">Link</a>",,,,Guinea,,Guinea,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-49,2010,2014,dams,Africa | Sub-Saharan Africa | Sudano-Sahelian,Geo-referenced dams maps for Gambia,,,"<a href=""Z:\dams\country\GMB-dams_eng.kml"">Link</a>",,,,Gambia,,Gambia,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-50,2010,2014,dams,Europe | Western and Central Europe | Mediterranean Europe,Geo-referenced dams maps for Greece,,,"<a href=""Z:\dams\country\GRC-dams_eng.kml"">Link</a>",,,,Greece,,Greece,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-51,2010,2014,dams,Americas | Central America and Caribbean | Central America,Geo-referenced dams maps for Guatemala,,,"<a href=""Z:\dams\country\GTM-dams_eng.kml"">Link</a>",,,,Guatemala,,Guatemala,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-52,2010,2014,dams,Americas | Territories (American continent),Geo-referenced dams maps for French Guiana,,,"<a href=""Z:\dams\country\GUF-dams_eng.kml"">Link</a>",,,,French Guiana,,French Guiana,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-53,2010,2014,dams,Americas | Southern America | Guyana,Geo-referenced dams maps for Guyana,,,"<a href=""Z:\dams\country\GUY-dams_eng.kml"">Link</a>",,,,Guyana,,Guyana,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-54,2010,2014,dams,Americas | Central America and Caribbean | Central America,Geo-referenced dams maps for Honduras,,,"<a href=""Z:\dams\country\HND-dams_eng.kml"">Link</a>",,,,Honduras,,Honduras,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-55,2010,2014,dams,Europe | Western and Central Europe | Central Europe,Geo-referenced dams maps for Croatia,,,"<a href=""Z:\dams\country\HRV-dams_eng.kml"">Link</a>",,,,Croatia,,Croatia,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-56,2010,2014,dams,Europe | Western and Central Europe | Central Europe,Geo-referenced dams maps for Hungary,,,"<a href=""Z:\dams\country\HUN-dams_eng.kml"">Link</a>",,,,Hungary,,Hungary,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-57,2010,2014,dams,Asia | Southern and Eastern Asia | Maritime Southeast Asia,Geo-referenced dams maps for Indonesia,,,"<a href=""Z:\dams\country\IDN-dams_eng.kml"">Link</a>",,,,Indonesia,,Indonesia,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-58,2010,2014,dams,Asia | Southern and Eastern Asia | South Asia,Geo-referenced dams maps for India,,,"<a href=""Z:\dams\country\IND-dams_eng.kml"">Link</a>",,,,India,,India,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-59,2010,2014,dams,Europe | Western and Central Europe | Western Europe,Geo-referenced dams maps for Ireland,,,"<a href=""Z:\dams\country\IRL-dams_eng.kml"">Link</a>",,,,Ireland,,Ireland,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-60,2010,2014,dams,Asia | Middle East | Iran (Islamic Republic of),Geo-referenced dams maps for Iran (Islamic Republic of),,,"<a href=""Z:\dams\country\IRN-dams_eng.kml"">Link</a>",,,,Iran (Islamic Republic of),,Iran (Islamic Republic of),,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-61,2010,2014,dams,Asia | Middle East | Near East,Geo-referenced dams maps for Iraq,,,"<a href=""Z:\dams\country\IRQ-dams_eng.kml"">Link</a>",,,,Iraq,,Iraq,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-62,2010,2014,dams,Europe | Western and Central Europe | Northern Europe,Geo-referenced dams maps for Iceland,,,"<a href=""Z:\dams\country\ISL-dams_eng.kml"">Link</a>",,,,Iceland,,Iceland,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-63,2010,2014,dams,Europe | Western and Central Europe | Mediterranean Europe,Geo-referenced dams maps for Italy,,,"<a href=""Z:\dams\country\ITA-dams_eng.kml"">Link</a>",,,,Italy,,Italy,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-64,2010,2014,dams,Asia | Middle East | Near East,Geo-referenced dams maps for Jordan,,,"<a href=""Z:\dams\country\JOR-dams_eng.kml"">Link</a>",,,,Jordan,,Jordan,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-65,2010,2014,dams,Asia | Southern and Eastern Asia | East Asia,Geo-referenced dams maps for Japan,,,"<a href=""Z:\dams\country\JPN-dams_eng.kml"">Link</a>",,,,Japan,,Japan,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-66,2010,2014,dams,Asia | Central Asia,Geo-referenced dams maps for Kazakhstan,,,"<a href=""Z:\dams\country\KAZ-dams_eng.kml"">Link</a>",,,,Kazakhstan,,Kazakhstan,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-67,2010,2014,dams,Africa | Sub-Saharan Africa | Eastern Africa,Geo-referenced dams maps for Kenya,,,"<a href=""Z:\dams\country\KEN-dams_eng.kml"">Link</a>",,,,Kenya,,Kenya,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-68,2010,2014,dams,Asia | Southern and Eastern Asia | Mainland Southeast Asia,Geo-referenced dams maps for Cambodia,,,"<a href=""Z:\dams\country\KHM-dams_eng.kml"">Link</a>",,,,Cambodia,,Cambodia,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-69,2010,2014,dams,Asia | Southern and Eastern Asia | East Asia,Geo-referenced dams maps for Republic of Korea,,,"<a href=""Z:\dams\country\KOR-dams_eng.kml"">Link</a>",,,,Republic of Korea,,Republic of Korea,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-70,2010,2014,dams,Asia | Southern and Eastern Asia | Mainland Southeast Asia,Geo-referenced dams maps for Lao People's Democratic Republic,,,"<a href=""Z:\dams\country\LAO-dams_eng.kml"">Link</a>",,,,Lao People's Democratic Republic,,Lao People's Democratic Republic,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
20-71,2010,2014,dams,Asia | Middle East | Near East,Geo-referenced dams maps for Lebanon,,,"<a href=""Z:\dams\country\LBN-dams_eng.kml"">Link</a>",,,,Lebanon,,Lebanon,,b_main_n,B_d_Y,Google earth,Spatial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"A google .kml file, suitable for viewing basins, rivers and dams in Google Earth. Click on each point for information about each dam. ","Un archivo google .kml, apropiado para ver las cuencas, ríos y presas en Google Earth. Haga clic en cada punto para obtener información acerca de cada presa (en inglés).","Un fichier google .kml, qui permet de voir la localisation des barrages dans Google Earth. Cliquez sur chaque point pour obtenir des informations à propos de chaque barrage (en anglais).",busy
